== bmlgd10 ==
[2026-05-15 16:11:34] [DRY-RUN] Would delete [workcache]: /scratch/user/workcache/wall_transfer_symmetric_bmlgd11_4012 (mtime age ~ 9 days)
[2026-05-15 16:11:34] [DRY-RUN] Would delete [workcache]: /scratch/user/workcache/wall_transfer_symmetric_bmlgd11_3973 (mtime age ~ 9 days)
[2026-05-15 16:11:34] Skipping [workcache] by filter: /scratch/sjh96/workcache/ddf782407418f57bac634add31fe7b09047462c56e61a37ea63ee650fbcd126f
[2026-05-15 16:11:34] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_wall_sfhyp_phase_a_grpi_rtx5090_1 (mtime age ~ 28 days)
[2026-05-15 16:11:34] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/wall_seed_auto_bmlgd11_wall_ablation_eval_EGO_w_o_gating_sf_l2_seed123_5 (mtime age ~ 12 days)
[2026-05-15 16:11:34] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_wall_rtx5090_1775736694 (mtime age ~ 35 days)
[2026-05-15 16:11:34] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage5_vram_ego_operator_only_fine_tune_rtx5090_1 (mtime age ~ 15 days)
[2026-05-15 16:11:34] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage3_pointmaze_rtx5090_387bjxly_1 (mtime age ~ 33 days)
[2026-05-15 16:11:34] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_pointmaze_rtx5090_vcp6uerf_1 (mtime age ~ 31 days)
[2026-05-15 16:11:34] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/wall_seed_auto_bmlgd11_transfer_full_train_eval_EGO_sf_l2_seed123_5 (mtime age ~ 11 days)
[2026-05-15 16:11:34] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_pointmaze_rtx5090_q32abirz_1 (mtime age ~ 34 days)
[2026-05-15 16:11:34] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_wall_rtx5090_1775735609 (mtime age ~ 35 days)
[2026-05-15 16:11:34] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage3_pointmaze_rtx5090_vgv6z96v_1 (mtime age ~ 33 days)
[2026-05-15 16:11:34] Skipping [workcache] by filter: /scratch/heejun/workcache/ego_stage3_wall_ego_perf_follow_preflight_wall_parity_rank01_v1hdmjmi_successor_feature_rtx5090_bmlgd11
[2026-05-15 16:11:34] Skipping [workcache] by filter: /scratch/heejun/workcache/subtem_grpi_ablation_staged_hairpin_ego_tem_temp0p025
[2026-05-15 16:11:35] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage3_pointmaze_rtx5090_txy33h2q_0 (mtime age ~ 33 days)
[2026-05-15 16:11:35] Skipping [workcache] by filter: /scratch/heejun/workcache/subtem_ego_fig3_current_5090_final
[2026-05-15 16:11:35] Skipping [workcache] by filter: /scratch/heejun/workcache/ego_stage4_wall_conv_ar_latent_goal_seed123_rtx5090_1_n7
[2026-05-15 16:11:35] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_wall_rtx5090_1775735149 (mtime age ~ 35 days)
[2026-05-15 16:11:35] Skipping [workcache] by filter: /scratch/heejun/workcache/pointmaze_semantic_agent_bmlgd11_rtx5090_2agents
[2026-05-15 16:11:35] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_wall_rtx5090_6jy5hu6d_1 (mtime age ~ 35 days)
[2026-05-15 16:11:35] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_wall_sfhyp_phase_a_ego_rtx5090_1 (mtime age ~ 28 days)
[2026-05-15 16:11:35] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_wall_rtx5090_1775744002 (mtime age ~ 35 days)
[2026-05-15 16:11:35] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_pointmaze_rtx5090_cdm29ufz_1 (mtime age ~ 34 days)
[2026-05-15 16:11:35] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_wall_sfhyp_phase_c_rtx5090_1_grpi_proto_x2_rtx5090_1 (mtime age ~ 23 days)
[2026-05-15 16:11:35] Skipping [workcache] by filter: /scratch/heejun/workcache/wall_seed_auto_bmlgd11_rtx5090_checkpoint_train_EGO_w_o_egocentric_gati_2_84b4f5d5
[2026-05-15 16:11:35] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage3_wall_ego_perf_follow_planner_wall_parity_rank01_v1hdmjmi_successor_feature_rtx5090_1 (mtime age ~ 29 days)
[2026-05-15 16:11:35] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage3_pointmaze_rtx5090_ehzsxd2k_1 (mtime age ~ 33 days)
[2026-05-15 16:11:35] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_wall_sfhyp_phase_b_rtx5090_1_ego_successor_feature_noise_sigma_low_rtx5090_1 (mtime age ~ 26 days)
[2026-05-15 16:11:35] Skipping [workcache] by filter: /scratch/heejun/workcache/subtem_grpi_ablation_smoke_hairpin_grpi_ego_gate
[2026-05-15 16:11:35] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_pointmaze_rtx5090_1775744043 (mtime age ~ 35 days)
[2026-05-15 16:11:35] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage3_wall_rtx5090_ju0ivwzm_1 (mtime age ~ 34 days)
[2026-05-15 16:11:35] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_wall_rtx5090_hqmk9xaz_1 (mtime age ~ 35 days)
[2026-05-15 16:11:35] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage3_wall_rtx5090_1vq4szf6_1 (mtime age ~ 33 days)
[2026-05-15 16:11:35] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage4_wall_conv_ar_latent_goal_seed2026_rtx5090_1 (mtime age ~ 32 days)
[2026-05-15 16:11:35] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_pointmaze_rtx5090_1775743856 (mtime age ~ 35 days)
[2026-05-15 16:11:35] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/wall_seed_auto_bmlgd11_wall_main_eval_EGO_sf_l2_seed999_5 (mtime age ~ 12 days)
[2026-05-15 16:11:35] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage3_pointmaze_rtx5090_bpcoqqnn_1 (mtime age ~ 32 days)
[2026-05-15 16:11:35] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_wall_rtx5090_1775734675 (mtime age ~ 35 days)
[2026-05-15 16:11:35] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_pointmaze_rtx5090_0j4e19x8_1 (mtime age ~ 31 days)
[2026-05-15 16:11:35] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_wall_rtx5090_xltphtxu_0 (mtime age ~ 34 days)
[2026-05-15 16:11:35] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage3_pointmaze_rtx5090_twcv69xm_1 (mtime age ~ 33 days)
[2026-05-15 16:11:35] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_pointmaze_rtx5090_1hcz8q02_0 (mtime age ~ 35 days)
[2026-05-15 16:11:35] Skipping [workcache] by filter: /scratch/heejun/workcache/29381d2efe1f21323ef068b0269300a5196134bf6d459ad8ffea4ef2d4cf1afa
[2026-05-15 16:11:36] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage3_wall_rtx5090_947te7l2_0 (mtime age ~ 33 days)
[2026-05-15 16:11:36] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_wall_sfhyp_phase_b_rtx5090_1_ego_latent_goal_lambda_low_rtx5090_1 (mtime age ~ 23 days)
[2026-05-15 16:11:36] Skipping [workcache] by filter: /scratch/heejun/workcache/ego_stage4_wall_lstm_latent_goal_seed42_rtx5090_1_n7
[2026-05-15 16:11:36] Skipping [workcache] by filter: /scratch/heejun/workcache/ego_stage5_wall_ego_full_fine_tune_seed123_rtx5090_1_n3
[2026-05-15 16:11:36] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_wall_sfhyp_phase_b_ego_latent_goal_base_rtx5090_1 (mtime age ~ 28 days)
[2026-05-15 16:11:36] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage3_wall_ego_perf_follow_planner_wall_parity_rank01_v1hdmjmi_latent_goal_rtx5090_1 (mtime age ~ 28 days)
[2026-05-15 16:11:36] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_wall_sfhyp_phase_b_preflight_rtx5090_1_rtx5090_1 (mtime age ~ 28 days)
[2026-05-15 16:11:36] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage3_pointmaze_rtx5090_z01m4gnt_1 (mtime age ~ 33 days)
[2026-05-15 16:11:36] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/wall_seed_auto_bmlgd11_checkpoint_train_RNN_model_checkpoint_seed123_4 (mtime age ~ 12 days)
[2026-05-15 16:11:36] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/sym_mppi_alloc2026_5090_v2_4134 (mtime age ~ 9 days)
[2026-05-15 16:11:36] Skipping [workcache] by filter: /scratch/heejun/workcache/subtem_ego_tem_modes_staged_hairpin_ego_tem_exponential_temp0p050
[2026-05-15 16:11:36] Skipping [workcache] by filter: /scratch/heejun/workcache/edf36edba8b9fba2d4b4ec8d59db61ee97ea1180066274c5d478ddd71b84796f
[2026-05-15 16:11:36] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/wall_seed_auto_bmlgd11_transfer_zero_shot_EGO_w_o_egocentric_gating_sf_ru_1 (mtime age ~ 12 days)
[2026-05-15 16:11:36] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_wall_rtx5090_1775734083 (mtime age ~ 35 days)
[2026-05-15 16:11:36] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_wall_sfhyp_phase_a_preflight_rtx5090_1_rtx5090_1 (mtime age ~ 28 days)
[2026-05-15 16:11:36] Skipping [workcache] by filter: /scratch/heejun/workcache/f81a1e93d0448107e5ac18bcd674a0cd066d6b429c1bdecb4d2609cdfab06842
[2026-05-15 16:11:36] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/wall_seed_auto_bmlgd11_transfer_zero_shot_GRU_sf_runtime_l2_zero_shot_see_1 (mtime age ~ 13 days)
